Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Brazil,BRA,Surface area (sq. km),AG.SRF.TOTL.K2,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,..
Brazil,BRA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,14.25610396,14.85987623,13.65145753,13.44169026,12.76168689,12.82486326,12.76862281,13.61578088,14.17860559,..
Brazil,BRA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,20.73728423,28.57825261,28.57825261,..
Brazil,BRA,Time required to start a business (days),IC.REG.DURS,..,..,..,86.6,83.6,86,82.5,82.5,20.1,16.6
Brazil,BRA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,18.3752189,18.73044658,15.66030076,28.00224868,22.89758509,39.73182297,50.95927371,34.7083873,31.74476892,..
Brazil,BRA,Urban population growth (annual %),SP.URB.GROW,1.283605706,1.266329246,1.237964376,1.209813506,1.187365819,1.163497385,1.140373594,1.116980346,1.084638132,1.04567792
China,CHN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,7.3422,7.3596,7.377,7.4286,7.4802,7.5318,7.5834,7.635,7.643,..
China,CHN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,9.325163854,9.177661525,9.113706413,8.942898986,8.643488106,8.387009112,8.057287622,7.463560166,7.043025251,7.111634066
China,CHN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,21.32243157,..,21.32243157,..,..,..,..,..
China,CHN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.6,99.7,99.8,99.9,99.9,99.9,..,..,..,..
China,CHN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.560520007,7.241515419,7.424750916,7.557211045,7.543907641,7.398524566,7.175809897,..,..,..
China,CHN,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,89.1,88.6,87.9,..,..,..,..,84.5,..,..
China,CHN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
China,CHN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2943.589954,3298.003913,3474.988062,3773.405384,3927.0445,..,..,..,..,..
China,CHN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1954.722556,2086.486904,2155.164788,2213.759327,2236.729908,..,..,..,..,..
China,CHN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,27.1853298,26.56818828,25.49252002,24.59925566,23.51006107,21.35408044,19.58437899,19.69227814,19.11210414,18.41519387
China,CHN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,7.34639E+11,1.04451E+12,1.13838E+12,1.47173E+12,1.77054E+12,1.32593E+12,1.41584E+12,1.70995E+12,1.9623E+12,..
China,CHN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.627,1.632,1.639,1.647,1.656,1.665,1.675,1.683,1.69,..
China,CHN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2.43703E+11,2.80072E+11,2.41214E+11,2.90928E+11,2.68097E+11,2.42489E+11,1.7475E+11,1.66084E+11,2.35365E+11,1.55815E+11
China,CHN,Forest area (sq. km),AG.LND.FRST.K2,2006102.969,2021525,2036947.031,2052369.063,2067790.938,2083212.969,2098635,..,..,..
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,6.08716E+12,7.5515E+12,8.53223E+12,9.57041E+12,1.04757E+13,1.10616E+13,1.12333E+13,1.23104E+13,1.38948E+13,1.43429E+13
China,CHN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,10.63614046,9.55091409,7.859627493,7.768615284,7.424523656,7.041856201,6.848728423,6.946200092,6.751614391,6.108560627
China,CHN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,4340,5050,5930,6770,7510,7940,8270,8740,9620,10410
China,CHN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,9210,10200,11170,11830,12570,12930,13520,14330,15550,16740
China,CHN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,5.80189E+12,6.78388E+12,8.00585E+12,9.19384E+12,1.02466E+13,1.0894E+13,1.13989E+13,1.21112E+13,1.33949E+13,1.45543E+13
China,CHN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.23258E+13,1.37153E+13,1.50894E+13,1.60534E+13,1.7143E+13,1.77295E+13,1.86372E+13,1.98714E+13,2.16505E+13,2.34032E+13
China,CHN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,46.55614971,46.66011923,46.2252616,46.39895165,45.82395308,43.23480779,42.63137462,43.0132999,43.79347598,..
China,CHN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,32.14900252,30.49905043,30.8595247,31.58467467,29.69961988,30.42695677,30.2499368,30.88739648,31.43780272,..
China,CHN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99,99,99,99,99,99,99,99,99,99
China,CHN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,23.53174242,24.17271428,22.77499818,22.14512224,21.3951552,18.11008993,17.31003402,17.9401373,18.34414062,17.26489362
China,CHN,Income share held by lowest 20%,SI.DST.FRST.20,5.1,5.4,5.3,6.2,6.2,6.4,6.5,..,..,..
China,CHN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,46.49782235,46.52928781,45.42298266,44.17670439,43.08556535,40.84133716,39.5806189,39.85170592,39.68701195,38.97254026
China,CHN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,6.881144874,8.07559638,2.335120681,2.161019142,1.03223421,-0.003438625,1.407386251,4.233645544,3.497965912,1.581770365
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.409,74.708,75.013,75.321,75.629,75.928,76.21,76.47,76.704,..
China,CHN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,48.8569183,48.22703827,45.32365714,43.45683041,41.06201059,35.73670058,32.80927686,33.36313291,33.26739002,31.9051593
China,CHN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.907436663,1.834158275,1.83645176,1.866943786,1.905848105,1.907086486,1.924947124,1.896510407,1.865936601,..
China,CHN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,62.75543093,71.6494509,80.34603793,88.30574902,91.89962887,91.835388,96.52661691,103.4384208,115.5258122,120.3595087
China,CHN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,15.8,14.6,13.5,12.5,11.6,10.7,9.9,9.2,8.5,7.9
China,CHN,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,82.05059399,79.04874299,79.75523623,80.64771598,82.9487988,92.53344984,92.32844467,87.29474124,84.62472844,..
China,CHN,Net migration,SM.POP.NETM,..,..,-1552209,..,..,..,..,-1741996,..,..
China,CHN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,671890014.6,-603609985.4,-180529998.8,-656549987.8,-947070007.3,-306290008.5,-791429992.7,-989940002.4,-737039978,..
China,CHN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,13636040942,16568371453,17065623287,17790105219,29910500593,44445297190,35225583770,28675983092,24305605211,18294313104
China,CHN,Population density (people per sq. km of land area),EN.POP.DNST,142.4877396,143.1721085,143.8713898,144.583453,145.3173521,146.0576422,146.8506776,147.6740508,148.3488333,..
China,CHN,Population growth (annual %),SP.POP.GROW,0.482959689,0.479150454,0.487231118,0.493709634,0.506311592,0.508136747,0.541478512,0.559121331,0.455899679,0.357291063
China,CHN,"Population, total",SP.POP.TOTL,1337705000,1344130000,1350695000,1357380000,1364270000,1371220000,1378665000,1386395000,1392730000,1397715000
China,CHN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,11.2,7.9,6.5,1.9,1.4,0.7,0.5,..,..,..
China,CHN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,8.5,7.2,5.7,4.5,3.1,1.7,..
China,CHN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..
China,CHN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,3.4,..,..,2.4,..,..,..,..,..,..
China,CHN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..
China,CHN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,11.23107874,11.23872557,11.138958,10.95623706,15.81817815,16.04302348,15.62992558,15.88317298,..,..
China,CHN,"School enrollment, primary (% gross)",SE.PRM.ENRR,98.96422,99.04702,99.7911,99.5646,95.79643,96.3186,97.96192,99.40481,100.22275,..
China,CHN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.98895,0.99242,0.99718,1.00609,1.00948,1.01158,1.01014,1.01322,1.01431,..
China,CHN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,88.1734,..,..,..,..,..,..,..,..,..
China,CHN,Statistical Capacity score (Overall average),IQ.SCI.OVRL,65.55555667,68.88888889,70,70,70,70,80,78.8889,80,80
China,CHN,Surface area (sq. km),AG.SRF.TOTL.K2,9562911.25,9562911.25,9562911.25,9562911.25,9562911.25,9562911.25,9562910,9562910,9562910,..
China,CHN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,10.21204751,10.31279448,10.2567678,9.907733077,9.678618895,9.376920693,9.122915065,9.419318202,..,..
China,CHN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,15.93928031,14.58764165,14.58764165,..
China,CHN,Time required to start a business (days),IC.REG.DURS,..,..,..,32.3,29.3,29.3,26.9,22.9,8.5,8.5
China,CHN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,2.977626636,2.910674744,3.07820808,3.031376838,3.009765461,4.894536224,6.827748001,7.535646393,8.162280262,..
China,CHN,Urban population growth (annual %),SP.URB.GROW,3.255365494,3.05606997,2.939542285,2.87600167,2.829482685,2.769551135,2.744069375,2.693540138,2.491628201,2.292727263
France,FRA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,6.888,6.768,6.648,6.2638,5.8796,5.4954,5.1112,4.727,4.7362,..
France,FRA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.604028289,1.650287193,1.631795037,1.458632177,1.55635616,1.605644387,1.437114867,1.542414774,1.651129523,1.597141948
France,FRA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,14.905,..,14.905,..,..,..,..,..
France,FRA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,97.5,96.2,97.1,98.3,98.3,97.7,97.4,..,..,..
France,FRA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.428980862,5.077911102,5.075062341,5.062171964,4.573459729,..,..,..,..,..
France,FRA,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,78.4,..,..,..,..,..,..,..,..,..
France,FRA,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
France,FRA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,7734.726783,7232.97968,7363.423796,7367.843545,6939.943525,..,..,..,..,..
France,FRA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4016.847947,3847.072729,3836.656592,3833.534143,3659.087795,3692.017833,..,..,..,..
France,FRA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,26.78829984,28.42133748,29.20302719,29.36473787,29.6666845,30.59262238,30.24753718,30.94863319,31.71915633,31.77171366
France,FRA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
France,FRA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.03,2.01,2.01,1.99,2,1.96,1.92,1.9,1.88,..
France,FRA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,38889439213,44205811127,32944663318,31589283791,5804878133,42825414106,32803666729,37559363019,59857774930,67113490694
France,FRA,Forest area (sq. km),AG.LND.FRST.K2,164240,165370,166500,167630,168760,169890,171020,..,..,..
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,2.64261E+12,2.86141E+12,2.68383E+12,2.81108E+12,2.85217E+12,2.43821E+12,2.47129E+12,2.59515E+12,2.78786E+12,2.71552E+12
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.949437633,2.192700652,0.313134742,0.576326679,0.956183048,1.112912341,1.095464395,2.291419985,1.792863954,1.508594035
France,FRA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,43850,44350,43380,43780,43320,41100,39070,38340,41080,42400
France,FRA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,36760,38440,38500,40410,41010,41740,43830,45850,47500,50390
France,FRA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2.85117E+12,2.89808E+12,2.84855E+12,2.88947E+12,2.87258E+12,2.73546E+12,2.60686E+12,2.56379E+12,2.75112E+12,2.84304E+12
France,FRA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2.39032E+12,2.51152E+12,2.5281E+12,2.66695E+12,2.71973E+12,2.77795E+12,2.9244E+12,3.06579E+12,3.18096E+12,3.37924E+12
France,FRA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,21.9462945,23.22090937,22.62663227,22.28719307,22.70983107,22.71232406,22.60939274,23.43619001,23.87173734,24.15682349
France,FRA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,26.59034953,25.31852667,26.85293215,27.28334538,27.61210577,28.35668375,28.07599018,26.09073685,25.92001856,..
France,FRA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,89,89,91,90,91,91,90,90,90,90
France,FRA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,28.07949124,30.36923895,30.49903198,30.39931721,30.81211202,31.15907156,30.8526052,32.01321411,32.76003977,32.75101537
France,FRA,Income share held by lowest 20%,SI.DST.FRST.20,7.7,7.8,7.8,8,8,7.9,8,8.1,..,..
France,FRA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,17.84573563,17.97816621,17.86855062,17.97180129,17.74593967,17.67969171,17.43413205,17.24115265,17.07473291,17.13520341
France,FRA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.069697466,0.947960206,1.161825041,0.778100526,0.576944238,1.138248785,0.522559352,0.521577272,0.95186049,1.227217564
France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.66341463,82.11463415,81.96829268,82.2195122,82.7195122,82.32195122,82.57317073,82.57560976,82.72439024,..
France,FRA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,42.94380153,46.00885025,46.3190743,44.90911043,44.107184,44.17268936,43.25020131,44.46126564,44.95230106,44.96051496
France,FRA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.33790694,2.257661284,2.236926011,2.220396951,2.230360063,2.26989054,2.327323645,2.349678514,2.293942799,..
France,FRA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,91.89795153,94.61229513,97.94818377,99.10863425,101.9183391,103.4564614,104.4897355,106.4394347,108.357357,110.6146183
France,FRA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.3,4.2,4.2,4.1,4.1,4.1,4.2,4.3,4.4,4.5
France,FRA,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,92.74555538,89.67446741,88.93632189,88.50834333,88.5697504,90.89469375,90.6226599,88.93156926,87.91220965,..
France,FRA,Net migration,SM.POP.NETM,..,..,423831,..,..,..,..,182636,..,..
France,FRA,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
France,FRA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,19898258274,22942280254,22666366759,24412282153,25358374728,24066989837,24042348847,25244528633,27010261605,26435833746
France,FRA,Population density (people per sq. km of land area),EN.POP.DNST,118.75934,119.3351212,119.9141093,120.5330001,121.1053241,121.5367038,121.8578248,122.1140081,122.2994372,..
France,FRA,Population growth (annual %),SP.POP.GROW,0.494035951,0.483658695,0.48400512,0.514784474,0.473703877,0.35556924,0.263868789,0.210010696,0.151733989,0.140234218
France,FRA,"Population, total",SP.POP.TOTL,65027507,65342780,65659809,65998687,66312067,66548272,66724104,66864379,66965912,67059887
France,FRA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.1,0,0.1,0.1,0,0.1,0.1,0,..,..
France,FRA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
France,FRA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
France,FRA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
France,FRA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..
France,FRA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,42.89629172,42.59867886,43.44444333,44.44265486,44.56915058,44.28747398,44.09620035,44.59556285,44.22132201,..
France,FRA,"School enrollment, primary (% gross)",SE.PRM.ENRR,102.76151,102.6911,102.52316,102.27644,101.28035,101.98964,102.26043,102.51076,..,..
France,FRA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00079,1.00325,1.00305,1.00568,1.00685,1.00342,1.0025,1.00116,..,..
France,FRA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,106.42494,106.61064,105.81358,104.3766,103.42583,103.39604,103.3081,103.76003,..,..
France,FRA,Statistical Capacity score (Overall average),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..
France,FRA,Surface area (sq. km),AG.SRF.TOTL.K2,549086.9922,549086.9922,549086.9922,549086.9922,549086.9922,549086.9922,549086.9922,549086.9922,549086.9922,..
France,FRA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,22.08943166,21.95942516,22.53074008,23.21091787,23.16141532,23.19771546,23.0648275,23.61988854,24.22998051,..
France,FRA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,26.08071835,33.20749968,33.20749968,..
France,FRA,Time required to start a business (days),IC.REG.DURS,6.5,6.5,6.5,6.5,4.5,4,3.5,3.5,3.5,4
France,FRA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
France,FRA,Urban population growth (annual %),SP.URB.GROW,0.816110711,0.805969411,0.809085452,0.84007481,0.800457282,0.683771062,0.592247249,0.538562018,0.480451975,0.469114618
Germany,DEU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,8.7462,8.4046,8.063,8.0694,8.0758,8.0822,8.0886,8.095,7.8568,..
Germany,DEU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.803696771,0.910022424,0.847918814,0.942643214,0.904547675,0.683779583,0.698318497,0.831435536,0.768635049,0.818960122
Germany,DEU,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,30.8317757,..,30.8317757,..,..,..,..,..
Germany,DEU,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,98.3,98.3,98.5,98.5,98.5,98.7,..,..,..,..
Germany,DEU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.267661332,9.091375416,9.177915792,9.398671707,8.895302257,8.900419299,8.840128794,..,..,..
Germany,DEU,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,80.3,..,..,..,..,..,..,..,..
Germany,DEU,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,7264.322591,7281.272174,7270.152523,7217.529089,7035.482975,..,..,..,..,..
Germany,DEU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3997.079421,3869.816229,3876.948104,3939.529563,3779.461921,3817.549415,..,..,..,..
Germany,DEU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,42.56547341,45.05713628,46.30712014,45.41867786,45.61926331,46.84858766,46.02319645,47.3974342,47.41610528,46.96816206
Germany,DEU,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.39,1.39,1.41,1.42,1.47,1.5,1.6,1.57,1.57,..
Germany,DEU,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,86037502102,97535403953,65443087632,67199694459,19488312315,62422464519,64707795193,1.18226E+11,1.67956E+11,51011238865
Germany,DEU,Forest area (sq. km),AG.LND.FRST.K2,114090,114110,114130,114150,114170,114190,114210,..,..,..
